district,locality,latitude,longitude,provice,id,zip_code,property_sub_type,property_type,price,nb_bedrooms,living_area,surface_of_the_plot,nb_facades,state_of_building,fireplace,equipped_kitchen,garden,garden_surface,terrace,terrace_surface,furnished,swimming_pool
Turnhout,ARENDONK,51.32064,5.092334,Anvers,20493329,2370,Service_Flat,APARTMENT,128000.0,1,59,,2,As new,0,1,0,,0,,0,0
Courtrai,Menen,50.7963972,3.1240397,Flandre Occidentale,20476369,8930,Apartment,APARTMENT,115000.0,1,64,,,To renovate,0,0,0,,0,,0,0
Ostende,Oostende,51.2139495,2.9051968,Flandre Occidentale,20475480,8400,Apartment,APARTMENT,209000.0,2,71,,,Good,0,0,0,,1,7,0,0
Bruxelles,Anderlecht,50.8460402,4.302443600000001,Bruxelles,20479689,1070,Apartment,APARTMENT,235000.0,2,65,,2,As new,0,1,0,,0,,0,0
Bruges,Sint-Kruis,51.209985,3.2513905,Flandre Occidentale,20475707,8310,Apartment,APARTMENT,235000.0,3,115,,,Good,0,1,0,,0,,0,0
Turnhout,GEEL,51.1714855,4.9873562,Anvers,20479409,2440,Apartment,APARTMENT,250000.0,2,256,,2,To be done up,0,0,0,,0,,0,0
Alost,Zottegem,50.8703402,3.8106111,Flandre Orientale,20476942,9620,Apartment,APARTMENT,265000.0,3,123,,2,Good,0,0,0,,0,,0,0
Anvers,Wilrijk,51.1701595,4.4096794,Anvers,20497659,2610,Apartment,APARTMENT,285000.0,2,126,,2,Good,0,0,0,,0,,0,0
Termonde,WETTEREN,51.00713520000001,3.8938976,Flandre Orientale,20490964,9230,Apartment,APARTMENT,185000.0,2,68,,2,Good,0,1,0,,1,3,0,0
Bruxelles,Laeken,50.8937603,4.3198926,Bruxelles,20470275,1020,Apartment,APARTMENT,249000.0,2,92,,2,Good,0,1,0,,1,8,0,0
Ostende,Oostende,51.2321023,2.9203593,Flandre Occidentale,20500594,8400,Apartment,APARTMENT,307000.0,3,101,,,Just renovated,0,0,0,,1,24,0,0
Saint-Nicolas,Temse,51.1295417,4.269208,Flandre Orientale,20476566,9140,Apartment,APARTMENT,265000.0,2,84,,2,As new,0,1,0,,1,14,0,0
Ostende,Oostende,51.2161678,2.9071884,Flandre Occidentale,20475414,8400,Apartment,APARTMENT,266500.0,3,132,,,Good,0,1,0,,0,,0,0
Saint-Nicolas,Temse,51.1295417,4.269208,Flandre Orientale,20476567,9140,Apartment,APARTMENT,270000.0,2,89,,2,As new,0,1,0,,1,16,0,0
Furnes,De Panne,51.0980389,2.578167,Flandre Occidentale,20476138,8660,Apartment,APARTMENT,279000.0,1,56,,,As new,0,0,0,,1,15,0,0
Termonde,Grembergen,51.0459872,4.1068559,Flandre Orientale,20496384,9200,Apartment,APARTMENT,265000.0,2,165,,4,Good,0,1,1,30,1,30,0,0
Anvers,Deurne,51.230572,4.4820541,Anvers,20493755,2100,Apartment,APARTMENT,295000.0,3,120,,2,Good,0,0,0,,1,13,0,0
Liège,Liège,50.62400909999999,5.6185646,Liège,20485104,4030,Apartment,APARTMENT,169000.0,1,69,,2,As new,0,1,0,,0,,0,0
Bruxelles,Woluwe-Saint-Lambert,50.84882,4.4106662,Bruxelles,20484679,1200,Flat_Studio,APARTMENT,199000.0,1,41,,2,Just renovated,0,1,0,,1,2,0,0
Anvers,LINKEROEVER,51.2195395,4.3661327,Anvers,20484245,2050,Ground_Floor,APARTMENT,234500.0,1,47,,,Good,0,1,0,,1,4,0,0
Ostende,Oostende,51.2300784,2.9146074,Flandre Occidentale,20483419,8400,Apartment,APARTMENT,238000.0,2,85,,,Good,0,0,0,,0,,0,0
Anvers,Antwerpen,51.2045983,4.3964402,Anvers,20497752,2018,Apartment,APARTMENT,265000.0,1,55,,3,Just renovated,0,1,0,,0,,0,0
Anvers,BORGERHOUT,51.2118636,4.450355399999999,Anvers,20469798,2140,Penthouse,APARTMENT,145000.0,1,48,,,Good,0,1,0,,1,20,0,0
Bruges,Blankenberge,51.3133078,3.1170481,Flandre Occidentale,20487450,8370,Apartment,APARTMENT,310000.0,2,74,,,Good,0,0,0,,0,,0,0
Liège,Oupeye,50.70296949999999,5.6496966,Liège,20489838,4680,Apartment,APARTMENT,165000.0,2,88,,1,Good,0,1,0,,0,,0,0
Anvers,KONTICH,51.13028490000001,4.442097,Anvers,20465568,2550,Service_Flat,APARTMENT,219000.0,1,61,,3,As new,0,1,1,53,1,10,0,0
Namur,Namur,50.4522769,4.8647136,Namur,20499752,5100,Ground_Floor,APARTMENT,265000.0,1,92,,2,Good,0,1,0,,1,16,0,0
Namur,Namur,50.4522769,4.8647136,Namur,20481122,5100,Ground_Floor,APARTMENT,265000.0,1,92,,2,Good,0,1,0,,1,16,0,0
Anvers,Deurne,51.2328953,4.4606766,Anvers,20493732,2100,Apartment,APARTMENT,179000.0,2,85,,3,Good,0,1,0,,0,,0,0
Anvers,DEURNE,51.22779999999999,4.468801399999999,Anvers,20493766,2100,Ground_Floor,APARTMENT,285000.0,3,125,,3,As new,0,0,0,,1,4,0,0
Anvers,ANTWERPEN,51.20652399999999,4.4157926,Anvers,20479640,2018,Apartment,APARTMENT,187500.0,2,65,,2,Good,0,0,0,,0,,0,0
Bruxelles,IXELLES,50.8128527,4.385051199999999,Bruxelles,20480738,1050,Apartment,APARTMENT,210000.0,1,50,,,To renovate,0,0,0,,1,6,0,0
Bruxelles,Brussel,50.8342445,4.3489566,Bruxelles,20479194,1000,Apartment,APARTMENT,307000.0,2,76,,2,Good,0,1,0,,0,,0,0
Anvers,ANTWERPEN 2018,51.1953816,4.409468899999999,Anvers,20470388,2018,Apartment,APARTMENT,229000.0,1,69,,,Good,0,1,0,,0,,0,0
Gand,Mariakerke,51.0745961,3.6791737,Flandre Orientale,20486352,9030,Apartment,APARTMENT,175000.0,2,71,,,To renovate,0,0,0,,0,,0,0
Saint-Nicolas,Temse,51.1295417,4.269208,Flandre Orientale,20459622,9140,Apartment,APARTMENT,265000.0,2,84,,2,As new,0,1,0,,1,14,0,0
Anvers,DEURNE,51.2237061,4.4788527,Anvers,20493749,2100,Apartment,APARTMENT,199000.0,2,90,,2,To be done up,0,0,0,,0,,0,0
Anvers,MORTSEL,51.1688065,4.4516127,Anvers,20499203,2640,Apartment,APARTMENT,209000.0,2,81,,2,Good,0,1,0,,0,,0,0
Anvers,Malle,51.3040361,4.7358043,Anvers,20475881,2390,Ground_Floor,APARTMENT,279900.0,1,79,,3,As new,0,0,0,,0,,0,0
Alost,DENDERLEEUW,50.8944043,4.067894799999999,Flandre Orientale,20475473,9470,Ground_Floor,APARTMENT,280000.0,2,90,,3,Good,0,1,0,,0,,0,0
Anvers,ANTWERPEN,51.1825801,4.3922458,Anvers,20468407,2020,Apartment,APARTMENT,199000.0,2,85,,3,Good,0,1,0,,1,3,0,0
Namur,Jambes,50.439102,4.88805,Namur,20470217,5100,Apartment,APARTMENT,229000.0,3,129,,2,Good,0,1,0,,0,,0,0
Hasselt,Hasselt,50.9345077,5.3469012,Limbourg,20465858,3500,Apartment,APARTMENT,299000.0,1,60,,,Good,0,1,0,,1,14,0,0
Liège,Liège,50.619884,5.6022418,Liège,20483153,4030,Apartment,APARTMENT,149000.0,3,105,,2,Good,0,0,0,,0,,0,0
Anvers,Antwerpen,51.1806663,4.3853768,Anvers,20483448,2610,Apartment,APARTMENT,219900.0,2,89,,2,To renovate,0,1,0,,1,3,0,0
Bruxelles,Koekelberg,50.8644882,4.315989099999999,Bruxelles,20481407,1081,Duplex,APARTMENT,240000.0,2,90,,,Good,0,1,0,,0,,0,0
Anvers,MERKSEM,51.2558799,4.4341192,Anvers,20493779,2170,Apartment,APARTMENT,229000.0,2,97,,3,Good,0,1,0,,0,,0,0
Bruges,Zeebrugge,51.3293912,3.1830783,Flandre Occidentale,20487884,8380,Apartment,APARTMENT,275000.0,2,77,,,Just renovated,0,0,0,,0,,0,0
Turnhout,TURNHOUT,51.31614099999999,4.9218061,Anvers,20493782,2300,Apartment,APARTMENT,179000.0,3,118,,3,To be done up,0,0,0,,0,,0,0
Arlon,Arlon,49.6844331,5.8124885,Luxembourg,20481440,6700,Apartment,APARTMENT,160000.0,1,57,,2,Good,0,0,0,,0,,0,0
Liège,LIÈGE,50.6294148,5.5551518,Liège,20481023,4000,Ground_Floor,APARTMENT,195000.0,1,85,,2,Good,0,1,1,90,1,30,0,0
Anvers,ANTWERPEN,51.22088609999999,4.420001,Anvers,20481298,2060,Apartment,APARTMENT,210000.0,2,86,,2,Good,0,0,0,,0,,0,0
Bruxelles,Anderlecht,50.8298169,4.3171824,Bruxelles,20482396,1070,Apartment,APARTMENT,245000.0,1,64,,2,As new,0,1,0,,0,,0,0
Namur,Namur,50.4522769,4.8647136,Namur,20482092,5100,Apartment,APARTMENT,270000.0,2,84,,2,As new,0,0,0,,1,9,0,0
Namur,Namur,50.4522769,4.8647136,Namur,20482093,5100,Apartment,APARTMENT,305000.0,2,96,,2,As new,0,0,0,,1,2,0,0
Turnhout,TURNHOUT,51.3201159,4.921392,Anvers,20493299,2300,Apartment,APARTMENT,220000.0,2,78,,2,Just renovated,0,1,0,,0,,0,0
Turnhout,TURNHOUT,51.302096,4.9382201,Anvers,20464054,2300,Apartment,APARTMENT,139000.0,1,41,,3,Good,0,0,0,,1,3,0,0
Turnhout,TURNHOUT,51.3190952,4.963136,Anvers,20464035,2300,Apartment,APARTMENT,175000.0,2,90,,3,Good,0,0,0,,1,2,0,0
Turnhout,TURNHOUT,51.3222787,4.9413887,Anvers,20493301,2300,Apartment,APARTMENT,215000.0,2,96,,2,Good,0,0,0,,0,,0,0
Turnhout,TURNHOUT,51.3204459,4.934361,Anvers,20464047,2300,Apartment,APARTMENT,214000.0,2,75,,2,As new,0,0,0,,1,5,0,0
Turnhout,VOSSELAAR,51.3132952,4.8750605,Anvers,20493330,2350,Service_Flat,APARTMENT,215000.0,1,78,,2,Good,0,1,0,,0,,0,0
Turnhout,RAVELS,51.3686217,4.9930918,Anvers,20493345,2380,Apartment,APARTMENT,220000.0,2,94,,,Good,0,1,0,,1,16,0,0
Turnhout,TURNHOUT,51.31614099999999,4.9218061,Anvers,20464048,2300,Apartment,APARTMENT,235000.0,4,147,,3,Good,0,0,0,,0,,0,0
Turnhout,TURNHOUT,51.320237,4.961668,Anvers,20493817,2300,Apartment,APARTMENT,249000.0,2,97,,3,Good,0,0,0,,0,,0,0
Turnhout,TURNHOUT,51.3202608,4.9289289,Anvers,20493310,2300,Apartment,APARTMENT,249500.0,3,125,,2,Just renovated,0,0,0,,0,,0,0
Turnhout,Turnhout,51.3249094,4.9495153,Anvers,20493833,2300,Apartment,APARTMENT,209000.0,2,120,,2,Good,0,0,0,,1,3,0,0
Turnhout,TURNHOUT,51.3293203,4.9512274,Anvers,20493351,2300,Apartment,APARTMENT,289000.0,3,124,,,Good,0,0,0,,1,4,0,0
Courtrai,Kortrijk,50.8305557,3.276109,Flandre Occidentale,20475737,8500,Apartment,APARTMENT,170000.0,2,70,,,Good,0,0,0,,0,,0,0
Alost,AALST,50.9376574,4.0375723,Flandre Orientale,20479014,9300,Apartment,APARTMENT,219000.0,2,89,,,Good,0,0,0,,0,,0,0
Anvers,ANTWERPEN,51.22552169999999,4.4013499,Anvers,20479400,2000,Apartment,APARTMENT,298000.0,1,85,,,Good,0,1,0,,1,3,0,0
Malines,HEIST-OP-DEN-BERG,51.0738578,4.7147168,Anvers,20502745,2220,Apartment,APARTMENT,248000.0,2,101,,2,Good,0,0,0,,0,,0,0
Anvers,Merksem,51.2525692,4.434298399999999,Anvers,20468969,2170,Apartment,APARTMENT,265000.0,2,89,,,Good,0,1,0,,1,2,0,0
Turnhout,WESTMEERBEEK,51.0592273,4.8302581,Anvers,20470937,2235,Duplex,APARTMENT,295000.0,2,123,,4,Good,0,1,0,,0,,0,0
Ostende,Oostende,51.231155,2.9169039,Flandre Occidentale,20477956,8400,Apartment,APARTMENT,175000.0,2,78,,,To be done up,0,0,0,,0,,0,0
Anvers,Ekeren,51.2847872,4.4311082,Anvers,20501545,2180,Apartment,APARTMENT,199000.0,2,78,,3,Good,0,0,0,,0,,0,0
Anvers,Ekeren,51.2847872,4.4311082,Anvers,20476557,2180,Apartment,APARTMENT,205000.0,2,78,,3,Good,0,0,0,,0,,0,0
Hal-Vilvorde,Wemmel,50.8964359,4.3165358,Brabant Flamand,20476542,1780,Apartment,APARTMENT,250000.0,2,94,,2,Good,0,0,0,,1,2,0,0
Bruxelles,Anderlecht,50.8363363,4.322113000000001,Bruxelles,20490942,1070,Apartment,APARTMENT,265000.0,2,93,,2,Good,0,1,0,,0,,0,0
Turnhout,BEERSE,51.3223944,4.8586938,Anvers,20475873,2340,Apartment,APARTMENT,295000.0,2,92,,2,As new,0,0,0,,0,,0,0
Tielt,OOSTROZEBEKE,50.9197901,3.3316353,Flandre Occidentale,20500746,8780,Apartment,APARTMENT,92500.0,1,70,,2,To be done up,0,0,0,,0,,0,0
Tielt,OOSTROZEBEKE,50.9197901,3.3316353,Flandre Occidentale,20469097,8780,Apartment,APARTMENT,165000.0,2,125,,2,Good,0,1,0,,1,20,0,0
Liège,Rocourt,50.6781643,5.5446892,Liège,20485193,4000,Penthouse,APARTMENT,209000.0,2,79,,2,Good,0,1,0,,1,23,0,0
Arlon,ARLON,49.6856253,5.8115503,Luxembourg,20483461,6700,Apartment,APARTMENT,270000.0,2,79,,2,Just renovated,0,1,0,,0,,0,0
Termonde,Wetteren,51.0085021,3.8738693,Flandre Orientale,20482345,9230,Apartment,APARTMENT,299000.0,2,104,,,As new,0,1,0,,1,17,0,0
Anvers,DEURNE,51.2054027,4.4623423,Anvers,20475034,2100,Apartment,APARTMENT,215000.0,2,80,,3,Good,0,1,0,,1,8,0,0
Hal-Vilvorde,SINT-GENESIUS-RODE,50.7542842,4.355801899999999,Brabant Flamand,20460214,1640,Apartment,APARTMENT,249000.0,2,87,,2,To be done up,0,0,0,,0,,0,0
Anvers,MORTSEL,51.1689434,4.4433353,Anvers,20471832,2640,Apartment,APARTMENT,255000.0,3,85,,3,Good,0,0,0,,0,,0,0
Saint-Nicolas,SINT-NIKLAAS,51.1520506,4.170404599999999,Flandre Orientale,20475347,9100,Apartment,APARTMENT,275000.0,2,101,,4,Good,0,1,0,,0,,0,0
Liège,Flemalle,50.5948481,5.4574741,Liège,20489083,4400,Apartment,APARTMENT,139000.0,1,60,,3,Good,0,1,0,,0,,0,0
Gand,Merelbeke,50.99717279999999,3.746996,Flandre Orientale,20489698,9820,Apartment,APARTMENT,248500.0,2,82,,4,Just renovated,0,1,0,,1,9,0,0
Marche-En-Famenne,Durbuy,50.3383056,5.436455100000001,Luxembourg,20487528,6940,Duplex,APARTMENT,268500.0,2,120,,,Just renovated,0,0,0,,0,,0,0
Anvers,MORTSEL,51.1780546,4.4640904,Anvers,20465575,2640,Apartment,APARTMENT,235000.0,2,89,,2,Good,0,0,0,,0,,0,0
Furnes,NIEUWPOORT,51.1460041,2.7120069,Flandre Occidentale,20465238,8620,Apartment,APARTMENT,285000.0,1,54,,2,Good,0,1,0,,0,,0,0
Verviers,Francorchamps,50.4540824,5.9528295,Liège,20480962,4970,Apartment,APARTMENT,149000.0,3,100,,3,Good,0,0,1,30,0,,0,0
Arlon,Aubange,49.5574427,5.7898136,Luxembourg,20481395,6790,Apartment,APARTMENT,210000.0,1,65,,2,Good,0,1,0,,1,6,0,0
Hal-Vilvorde,Vilvoorde,50.9266997,4.445229700000001,Brabant Flamand,20481926,1800,Apartment,APARTMENT,235000.0,2,105,,3,Good,0,1,0,,0,,0,0
Bruxelles,Ixelles,50.8325367,4.3802215,Bruxelles,20482642,1050,Apartment,APARTMENT,240000.0,1,63,,2,To be done up,0,0,0,,1,4,0,0
Bruges,Blankenberge,51.3156841,3.1258346,Flandre Occidentale,20486687,8370,Flat_Studio,APARTMENT,185000.0,1,32,,,Just renovated,0,0,0,,1,10,1,0
Ostende,De Haan,51.2682601,3.0260735,Flandre Occidentale,20486564,8420,Apartment,APARTMENT,229000.0,1,53,,,Good,0,1,0,,0,,1,0
Namur,"Jambes, Namur",50.456468,4.8843926,Namur,20486849,5100,Apartment,APARTMENT,305000.0,2,97,,,Good,0,0,1,47,1,57,0,0
Turnhout,TURNHOUT,51.3152275,4.934495,Anvers,20463340,2300,Apartment,APARTMENT,155000.0,2,80,,3,Good,0,0,0,,0,,0,0
Turnhout,TURNHOUT,51.328852,4.9315517,Anvers,20464051,2300,Apartment,APARTMENT,199000.0,1,56,,3,Good,0,0,0,,0,,0,0
Turnhout,Turnhout,51.3249094,4.9495153,Anvers,20493833,2300,Apartment,APARTMENT,209000.0,2,120,,2,Good,0,0,0,,1,3,0,0
Turnhout,TURNHOUT,51.3201159,4.921392,Anvers,20493299,2300,Apartment,APARTMENT,220000.0,2,78,,2,Just renovated,0,1,0,,0,,0,0
Turnhout,TURNHOUT,51.32004149999999,4.9191537,Anvers,20493295,2300,Apartment,APARTMENT,220000.0,2,78,,2,Just renovated,0,1,0,,0,,0,0
Turnhout,TURNHOUT,51.3211339,4.9314828,Anvers,20493796,2300,Apartment,APARTMENT,245000.0,2,83,,2,As new,0,1,0,,1,7,0,0
Turnhout,TURNHOUT,51.3287048,4.950028,Anvers,20493793,2300,Apartment,APARTMENT,309000.0,2,180,,3,Good,0,0,0,,0,,0,0
Liège,Herstal,50.6565619,5.6132184,Liège,20486093,4040,Flat_Studio,APARTMENT,89000.0,1,30,,2,Good,0,0,0,,0,,0,0
Ostende,Oostende,51.23442559999999,2.9203254,Flandre Occidentale,20475429,8400,Apartment,APARTMENT,149000.0,2,64,,,To renovate,0,1,0,,0,,1,0
Anvers,EKEREN,51.2834277,4.4136695,Anvers,20501555,2180,Apartment,APARTMENT,159000.0,1,67,,2,Good,0,1,0,,0,,0,0
Bruxelles,Jette,50.8793594,4.3321491,Bruxelles,20476569,1090,Apartment,APARTMENT,169000.0,1,65,,2,To renovate,0,0,0,,1,3,0,0
Turnhout,Beerse,51.31992169999999,4.852475,Anvers,20476052,2340,Apartment,APARTMENT,179000.0,1,48,,2,Good,0,0,0,,1,21,0,0
Anvers,BORGERHOUT,51.2071465,4.4527262,Anvers,20469250,2140,Apartment,APARTMENT,239000.0,2,80,,2,Good,0,0,0,,1,6,0,0
Liège,Liège,50.6349543,5.5695502,Liège,20483909,4000,Apartment,APARTMENT,168000.0,1,65,,2,Good,0,1,0,,1,4,0,0
Bruxelles,Jette,50.8679016,4.3276717,Bruxelles,20485114,1090,Apartment,APARTMENT,185000.0,1,90,,2,To be done up,0,1,0,,1,4,0,0
Bruxelles,Uccle,50.8001066,4.3615371,Bruxelles,20485264,1180,Apartment,APARTMENT,195000.0,1,49,,4,To be done up,0,0,0,,0,,0,0
Gand,Gent,51.0539067,3.7178208,Flandre Orientale,20482858,9000,Service_Flat,APARTMENT,275000.0,2,80,,2,As new,0,1,0,,0,,0,0
Bruxelles,Bruxelles,50.84892259999999,4.348413799999999,Bruxelles,20485683,1000,Apartment,APARTMENT,285000.0,2,85,,2,As new,0,1,0,,0,,0,0
Mons,QUAREGNON,50.4444072,3.8645856,Hainaut,20471915,7390,Apartment,APARTMENT,120000.0,1,62,,2,Good,0,1,0,,0,,0,0
Bruxelles,Saint-Josse-ten-Noode,50.8514792,4.3709977,Bruxelles,20471870,1210,Apartment,APARTMENT,139000.0,1,48,,2,To renovate,0,0,0,,0,,0,0
Anvers,ANTWERPEN,51.1821912,4.3914705,Anvers,20471831,2020,Apartment,APARTMENT,169000.0,2,92,,,Good,0,0,0,,0,,0,0
Anvers,Ranst,51.1917406,4.559388999999999,Anvers,20474091,2520,Apartment,APARTMENT,245000.0,2,99,,,Good,0,0,0,,0,,0,0
Bruxelles,Saint-Gilles,50.8302754,4.350624799999999,Bruxelles,20472680,1060,Duplex,APARTMENT,249000.0,2,95,,2,To renovate,0,0,1,16,0,,0,0
Anvers,HEMIKSEM,51.1327942,4.3375945,Anvers,20471840,2620,Apartment,APARTMENT,249000.0,2,83,,2,Just renovated,0,1,0,,1,5,0,0
Hal-Vilvorde,Asse,50.9013,4.2162163,Brabant Flamand,20471702,1730,Apartment,APARTMENT,285000.0,2,88,,2,Good,0,0,0,,0,,0,0
Dinant,Ciney,50.2953135,5.0944423,Namur,20487545,5590,Ground_Floor,APARTMENT,130000.0,1,58,,,Good,0,0,0,,1,5,0,0
Furnes,De Panne,51.1021172,2.5915344,Flandre Occidentale,20489583,8660,Duplex,APARTMENT,150000.0,1,53,,2,Good,0,1,0,,0,,0,0
Alost,Heldergem,50.8802683,3.954962,Flandre Orientale,20488074,9450,Apartment,APARTMENT,209000.0,2,90,,2,Good,0,1,0,,0,,0,0
Bruxelles,Woluwe-Saint-Lambert,50.8404201,4.4201938,Bruxelles,20488691,1200,Apartment,APARTMENT,299000.0,1,70,,2,Good,0,1,0,,1,12,0,0
Anvers,DEURNE,51.2274497,4.4653521,Anvers,20493771,2100,Apartment,APARTMENT,165000.0,1,67,,3,To be done up,0,0,0,,0,,0,0
Anvers,DEURNE,51.23227,4.4601209,Anvers,20493746,2100,Apartment,APARTMENT,219000.0,3,83,,2,Good,0,0,0,,1,2,0,0
Anvers,MORTSEL,51.1691138,4.4473845,Anvers,20499195,2640,Apartment,APARTMENT,199000.0,2,79,,2,Good,0,1,0,,0,,0,0
Anvers,Stabroek,51.3346856,4.3640603,Anvers,20464341,2940,Apartment,APARTMENT,199000.0,2,94,,,Good,0,1,0,,0,,0,0
Anvers,MORTSEL,51.1688065,4.4516127,Anvers,20465573,2640,Apartment,APARTMENT,209000.0,2,81,,2,Good,0,1,0,,0,,0,0
Anvers,KONTICH,51.1304321,4.4423167,Anvers,20465582,2550,Service_Flat,APARTMENT,239000.0,1,56,,3,As new,0,1,0,,0,,0,0
Anvers,KONTICH,51.130269,4.442435100000001,Anvers,20465571,2550,Service_Flat,APARTMENT,239000.0,1,56,,3,As new,0,1,0,,1,8,0,0
Anvers,MORTSEL,51.172428,4.4459607,Anvers,20465393,2640,Apartment,APARTMENT,247000.0,2,93,,2,Good,0,1,0,,0,,0,0
Anvers,KONTICH,51.130269,4.442435100000001,Anvers,20465569,2550,Service_Flat,APARTMENT,249000.0,1,60,,,As new,0,1,0,,1,8,0,0
Audenarde,Oudenaarde,50.8444568,3.6070531,Flandre Orientale,20496307,9700,Apartment,APARTMENT,185000.0,2,121,,2,Good,0,0,0,,1,10,1,0
Nivelles,RIXENSART,50.7117337,4.521329,Brabant Wallon,20467630,1330,Duplex,APARTMENT,290000.0,2,85,,2,Good,0,1,0,,0,,0,0
Ostende,Oostende,51.2255171,2.9078849,Flandre Occidentale,20480212,8400,Apartment,APARTMENT,159000.0,1,63,,,Good,0,0,0,,0,,0,0
Liège,Liège,50.6401459,5.5745477,Liège,20482651,4000,Apartment,APARTMENT,285000.0,2,115,,2,Good,0,0,0,,1,6,1,0
Turnhout,HERENTALS,51.1806622,4.8288322,Anvers,20502968,2200,Apartment,APARTMENT,179000.0,1,50,,2,Good,0,1,0,,0,,0,0
Anvers,DEURNE,51.2321671,4.4533641,Anvers,20493731,2100,Apartment,APARTMENT,195000.0,2,85,,3,Good,0,0,0,,0,,0,0
Turnhout,TURNHOUT,51.3222225,4.9512319,Anvers,20499909,2300,Apartment,APARTMENT,195000.0,2,102,,2,Good,0,0,0,,0,,0,0
Anvers,DEURNE,51.23227,4.4601209,Anvers,20493746,2100,Apartment,APARTMENT,219000.0,3,83,,2,Good,0,0,0,,1,2,0,0
Anvers,Deurne,51.2106606,4.4626429,Anvers,20493756,2100,Apartment,APARTMENT,220000.0,2,90,,2,Good,0,1,0,,0,,0,0
Anvers,MERKSEM,51.2522072,4.4350421,Anvers,20464652,2170,Apartment,APARTMENT,220000.0,2,107,,3,As new,0,1,0,,0,,0,0
Turnhout,HERENTALS,51.1803279,4.8349598,Anvers,20462883,2200,Apartment,APARTMENT,249000.0,2,107,,2,Good,0,0,0,,0,,0,0
Anvers,BOOM,51.08716399999999,4.3701536,Anvers,20498079,2850,Apartment,APARTMENT,280000.0,2,87,,2,As new,0,1,0,,0,,0,0
Hasselt,HASSELT,50.9395436,5.308928799999999,Limbourg,20462732,3511,Apartment,APARTMENT,280000.0,2,89,,,Good,0,0,0,,1,49,0,0
Bruxelles,Schaerbeek,50.8575279,4.378506,Bruxelles,20463504,1030,Apartment,APARTMENT,295000.0,2,85,,2,Good,0,0,0,,1,5,0,0
Ostende,Klemskerke,51.2437944,3.0228341,Flandre Occidentale,20478518,8420,Apartment,APARTMENT,287000.0,3,112,,,Good,0,0,0,,0,,0,0
Dixmude,Diksmuide,51.0349347,2.866655,Flandre Occidentale,20470296,8600,Apartment,APARTMENT,174000.0,2,85,,,Good,0,1,0,,0,,0,0
Alost,Aalst (9300),50.9441792,4.0138904,Flandre Orientale,20468570,9300,Apartment,APARTMENT,179000.0,2,77,,,Good,0,1,0,,1,14,0,0
Malines,Sint-Katelijne-Waver,51.0597044,4.5764413,Anvers,20502705,2861,Service_Flat,APARTMENT,199000.0,1,66,,4,As new,0,1,0,,1,16,0,0
Hasselt,GENK,50.9685338,5.5036461,Limbourg,20491529,3600,Apartment,APARTMENT,209900.0,2,91,,2,Good,0,0,0,,0,,0,0
Alost,Aalst (9300),50.9493355,4.023048,Flandre Orientale,20468551,9300,Apartment,APARTMENT,239000.0,2,131,,,Good,0,1,0,,0,,0,0
Hasselt,GENK,50.9825364,5.4949545,Limbourg,20491538,3600,Apartment,APARTMENT,285000.0,2,89,,2,Good,0,0,0,,0,,0,0
Ostende,Oostende,51.2291316,2.9126992,Flandre Occidentale,20470163,8400,Apartment,APARTMENT,299000.0,3,100,,,To renovate,0,0,0,,0,,0,0
Gand,Aalter,51.0907069,3.4470579,Flandre Orientale,20484149,9880,Apartment,APARTMENT,190000.0,2,84,,,Good,0,0,0,,0,,0,0
Liège,LIÈGE,50.6355286,5.5715296,Liège,20486408,4000,Apartment,APARTMENT,265000.0,2,140,,4,Good,0,0,0,,0,,0,0
Furnes,De Panne,51.1009307,2.5910276,Flandre Occidentale,20473743,8660,Apartment,APARTMENT,175000.0,2,76,,,Good,0,1,0,,0,,1,0
Liège,MONTEGNÉE,50.64197679999999,5.5207466,Liège,20469268,4420,Apartment,APARTMENT,168651.0,1,53,,2,As new,0,1,0,,1,7,0,0
Liège,MONTEGNÉE,50.64197679999999,5.5207466,Liège,20469266,4420,Apartment,APARTMENT,168651.0,1,54,,2,As new,0,1,0,,1,14,0,0
Anvers,ANTWERPEN,51.2066937,4.4323577,Anvers,20469548,2018,Apartment,APARTMENT,189000.0,1,45,,3,Good,0,0,0,,0,,0,0
Anvers,BERCHEM,51.2066937,4.4323577,Anvers,20469547,2600,Apartment,APARTMENT,189000.0,1,45,,3,Good,0,0,0,,0,,0,0
Liège,CHAUDFONTAINE,50.58540559999999,5.6450777,Liège,20469315,4050,Apartment,APARTMENT,195000.0,3,130,,2,To be done up,0,1,0,,0,,0,0
Ostende,Oostende,51.2293694,2.9228768,Flandre Occidentale,20465935,8400,Apartment,APARTMENT,195000.0,2,91,,,To renovate,0,0,0,,0,,0,0
Liège,MONTEGNÉE,50.64197679999999,5.5207466,Liège,20469265,4420,Apartment,APARTMENT,204303.0,2,80,,2,As new,0,1,0,,1,5,0,0
Liège,MONTEGNÉE,50.64197679999999,5.5207466,Liège,20469270,4420,Apartment,APARTMENT,209682.0,2,78,,2,As new,0,1,0,,1,34,0,0
Furnes,De Panne,51.1054542,2.5982416,Flandre Occidentale,20467358,8660,Apartment,APARTMENT,225000.0,1,49,,,Good,0,1,0,,0,,0,0
Anvers,ANTWERPEN,51.18641220000001,4.392138699999999,Anvers,20497761,2020,Apartment,APARTMENT,229000.0,2,87,,2,Good,0,1,0,,0,,0,0
